"","original_family","original_name","name_in_Flora","original_ID","final_family","scientificName","taxonID","vernacular_names","notes","tax_notes","notes_fam","nombre","establishmentMeans","occurrenceRemarks","location","lifeForm","vegetationType","habitat","nusado","eoo","aoo2","aoo10","IUCN","CITES","use","url","n_in_uc","uc"
"293","Apocynaceae","Himatanthus drasticus (Mart.) Plumel","Himatanthus drasticus (Mart.) Plumel",4621,"Apocynaceae","Himatanthus drasticus (Mart.) Plumel",4621,"Jana√∫ba-PORTUGUES-Nordeste/Tiborna-PORTUGUES-Nordeste","LFB","name ok","","Himatanthus drasticus","NATIVA","Endemica/Amaz√¥nia-Endemica/Caatinga-Endemica/Cerrado","BR-GO-BR-RR-BR-AP-BR-MG-BR-RN-BR-PI-BR-MA-BR-CE-BR-BA-BR-TO-BR-PA-BR-MT","√Årvore","√Årea Antr√≥pica-Caatinga (stricto sensu)-Campo rupestre-Carrasco-Cerrado (lato sensu)-Floresta Ciliar ou Galeria","Terr√≠cola",315,5506911.05546234,241,202,"1.6                                           2.1    ","","use","http://tropical.theferns.info/viewtropical.php?id=Himatanthus+drasticus",59,"¡REA DE PROTE«√O AMBIENTAL MARIMBUS / IRAQUARA,PARQUE NACIONAL DE SETE CIDADES,¡REA DE PROTE«√O AMBIENTAL CHAPADA DO ARARIPE,¡REA DE PROTE«√O AMBIENTAL DO RIO PACOTI,PARQUE NACIONAL DA CHAPADA DAS MESAS,¡REA DE PROTE«√O AMBIENTAL POUSO ALTO,PARQUE ESTADUAL DO JALAP„O,PARQUE NACIONAL SERRA DAS CONFUS’ES,¡REA DE PROTE«√O AMBIENTAL SERRA BRANCA / RASO DA CATARINA,ESTACAO ECOLOGICA SERRA GERAL DO TOCANTINS,PARQUE NACIONAL DA CHAPADA DIAMANTINA,PARQUE ESTADUAL DO MORRO DO CHAP…U,¡REA DE RELEVANTE INTERESSE ECOL”GICO SERRA DO OROB”,ESTA«√O ECOL”GICA DE URU«UÕ-UNA,¡REA DE PROTE«√O AMBIENTAL SERRA DA IBIAPABA,PARQUE NACIONAL GRANDE SERT√O VEREDAS,PARQUE NACIONAL DA CHAPADA DOS VEADEIROS,¡REA DE PROTE«√O AMBIENTAL SERRA DO BARBADO,¡REA DE PROTE«√O AMBIENTAL BACIA DO RIO DE JANEIRO,PARQUE NACIONAL DE ANAVILHANAS,¡REA DE PROTE«√O AMBIENTAL DO PLANALTO CENTRAL"
"294","Chrysobalanaceae","Hirtella hebeclada Moric.","Hirtella hebeclada Moric. ex DC.",16800,"Chrysobalanaceae","Hirtella hebeclada Moric. ex DC.",16800,"cinzeiro-PORTUGUES-Sudeste/pau-de-lixa-PORTUGUES-Sudeste","LFB","name ok","","Hirtella hebeclada","NATIVA","Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-RS-BR-PR","√Årvore","Cerrado (lato sensu)-Floresta Estacional Semidecidual","Terr√≠cola",29,1908685.13871897,20,20,"      1.5                                         ","","use","http://tropical.theferns.info/viewtropical.php?id=Hirtella+hebeclada",6,"¡REA DE PROTE«√O AMBIENTAL DE GUARAQUE«ABA,PARQUE ESTADUAL CARLOS BOTELHO,¡REA DE PROTE«√O AMBIENTAL CARAÕVA/ TRANCOSO,¡REA DE PROTE«√O AMBIENTAL DE CANAN…IA-IGUAP…-PERUÕBE,RESERVA BIOL”GICA DO TINGU¡,¡REA DE PROTE«√O AMBIENTAL DO RIO VERDE"
"295","Chrysobalanaceae","Hirtella hispidula Miq.","Hirtella hispidula Miq.",22448,"Chrysobalanaceae","Hirtella hispidula Miq.",22448,NA,"LFB","name ok","","Hirtella hispidula","NATIVA","Endemica/Amaz√¥nia","BR-RR-BR-RO-BR-PA-BR-AM-BR-AC-BR-MT","√Årvore","Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",74,5630208.47170952,58,54,"          1                                     ","","","",12,"RESERVA BIOL”GICA DO UATUM√,RESERVA BIOL”GICA DO GURUPI,PARQUE ESTADUAL  DA ILHA DO CARDOSO,PARQUE NACIONAL DE PACA¡S NOVOS,FLORESTA NACIONAL DE TAPIRAP…-AQUIRI,¡REA DE PROTE«√O AMBIENTAL DE PRESIDENTE FIGUEIREDO - CAVERNA DO MOROAGA,PARQUE NACIONAL DA SERRA DO DIVISOR"
"296","Chrysobalanaceae","Hirtella martiana Hook.f.","Hirtella martiana Hook.f.",16802,"Chrysobalanaceae","Hirtella martiana Hook.f.",16802,NA,"LFB","name ok","","Hirtella martiana","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-MG-BR-BA-BR-GO-BR-DF","√Årvore","Cerrado (lato sensu)-Floresta Ciliar ou Galeria","Terr√≠cola",68,1793713.50432754,55,51,"1.6                                               ","","","",11,"¡REA DE PROTE«√O AMBIENTAL DO PLANALTO CENTRAL,¡REA DE PROTE«√O AMBIENTAL POUSO ALTO,¡REA DE RELEVANTE INTERESSE ECOL”GICO NASCENTE DO RIO DE CONTAS,PARQUE NACIONAL DA CHAPADA DOS VEADEIROS,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O BARTOLOMEU"
"297","Chrysobalanaceae","Hirtella sprucei Benth. ex Hook.f.","Hirtella sprucei Benth. ex Hook.f.",16809,"Chrysobalanaceae","Hirtella sprucei Benth. ex Hook.f.",16809,NA,"LFB","name ok","","Hirtella sprucei","NATIVA","Endemica/Amaz√¥nia-Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-RJ-BR-MG-BR-ES-BR-BA-BR-MT","Arbusto-√Årvore","Floresta Ciliar ou Galeria-Floresta Estacional Semidecidual-Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",30,2832346.30683784,27,26,"1.6      1.5    1                                     ","","","",3,"¡REA DE PROTE«√O AMBIENTAL BAÕA DE TODOS OS SANTOS,¡REA DE PROTE«√O AMBIENTAL COSTA DE ITACAR…/ SERRA GRANDE,¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA"
"298","Annonaceae","Hornschuchia bryotrophe Nees","Hornschuchia bryotrophe Nees",110467,"Annonaceae","Hornschuchia bryotrophe Nees",110467,NA,"LFB","name ok","","Hornschuchia bryotrophe","NATIVA","Endemica/Mata Atl√¢ntica","BR-MG-BR-RJ-BR-ES-BR-BA","√Årvore","Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",55,1246058.83665108,39,32,"          1                                     ","","","",3,"RESERVA BIOL”GICA DE UNA,¡REA DE PROTE«√O AMBIENTAL CAMINHOS ECOL”GICOS DA BOA ESPERAN«A,¡REA DE PROTE«√O AMBIENTAL BAÕA DE CAMAMU"
"299","Melastomataceae","Huberia ovalifolia DC.","Huberia ovalifolia DC.",9486,"Melastomataceae","Huberia ovalifolia DC.",9486,"jacatir√£o-PORTUGUES-Sudeste/mangue-bravo-PORTUGUES-Sudeste/mangue-do-mato-PORTUGUES-Sudeste/quaresma-branca-PORTUGUES-Sudeste","LFB","name ok","","Huberia ovalifolia","NATIVA","Endemica/Mata Atl√¢ntica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-BA","√Årvore","Floresta Ciliar ou Galeria-Floresta Ombr√≥fila (= Floresta Pluvial)-Restinga","Terr√≠cola",60,387000.526851848,44,35,"1.6          1        3.5                             ","","","",21,"PARQUE NACIONAL DA TIJUCA,¡REA DE PROTE«√O AMBIENTAL DE CAIRU«U,ESTA«√O ECOL”GICA BANANAL,¡REA DE PROTE«√O AMBIENTAL MARIMBUS / IRAQUARA,¡REA DE PROTE«√O AMBIENTAL PONTA DA BALEIA / ABROLHOS,RESERVA BIOL”GICA DE COMBOIOS,¡REA DE PROTE«√O AMBIENTAL CONCEI«√O DA BARRA,¡REA DE PROTE«√O AMBIENTAL DE TAMOIOS"
"300","Humiriaceae","Humiriastrum dentatum (Casar.) Cuatrec.","Humiriastrum dentatum (Casar.) Cuatrec.",7977,"Humiriaceae","Humiriastrum dentatum (Casar.) Cuatrec.",7977,NA,"LFB","name ok","","Humiriastrum dentatum","NATIVA","Endemica/Mata Atl√¢ntica","BR-SP-BR-RJ","√Årvore","Restinga","Terr√≠cola",32,739405.966082104,30,27,"                  3.5                             ","","use","http://tropical.theferns.info/viewtropical.php?id=Humiriastrum+dentatum",11,"¡REA DE PROTE«√O AMBIENTAL SERRA DA MANTIQUEIRA,¡REA DE PROTE«√O AMBIENTAL CONCEI«√O DA BARRA,¡REA DE PROTE«√O AMBIENTAL DO PLANALTO CENTRAL,PARQUE ESTADUAL DO RIO DOCE,¡REA DE PROTE«√O AMBIENTAL MORRO DA PEDREIRA,PARQUE ESTADUAL RIO PRETO,¡REA DE PROTE«√O AMBIENTAL DE CANAN…IA-IGUAP…-PERUÕBE,¡REA DE PROTE«√O AMBIENTAL DE GUARAQUE«ABA,¡REA DE PROTE«√O AMBIENTAL DE PETR”POLIS"
"301","Malvaceae","Hydrogaster trinervis Kuhlm.","Hydrogaster trinervis Kuhlm.",9086,"Malvaceae","Hydrogaster trinervis Kuhlm.",9086,NA,"LFB","name ok","","Hydrogaster trinervis","NATIVA","Endemica/Mata Atl√¢ntica","BR-ES-BR-BA","√Årvore","Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",48,1590926.76963771,36,32,"          1                                     ","","use","http://tropical.theferns.info/viewtropical.php?id=Hydrogaster+trinervis",6,"¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA,RESERVA BIOL”GICA DE SOORETAMA,RESERVA BIOL”GICA DE UNA,¡REA DE PROTE«√O AMBIENTAL COSTA DE ITACAR…/ SERRA GRANDE,¡REA DE PROTE«√O AMBIENTAL SANTO ANT‘NIO"
"302","Fabaceae","Hymenaea eriogyne Benth.","Hymenaea eriogyne Benth.",28134,"Fabaceae","Hymenaea eriogyne Benth.",28134,NA,"LFB","name ok","","Hymenaea eriogyne","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-TO-BR-MG-BR-RN-BR-PI-BR-PE-BR-CE-BR-BA-BR-GO","Arbusto-√Årvore","Caatinga (stricto sensu)-Cerrado (lato sensu)","Terr√≠cola",134,2168634.35244232,100,85,"                                               ","","","",17,"PARQUE NACIONAL SERRA DAS CONFUS’ES,PARQUE ESTADUAL DO JALAP„O,¡REA DE PROTE«√O AMBIENTAL CHAPADA DO ARARIPE,PARQUE NACIONAL DA SERRA DA CAPIVARA,¡REA DE PROTE«√O AMBIENTAL SERRA DA IBIAPABA,ESTACAO ECOLOGICA SERRA GERAL DO TOCANTINS"
"303","Fabaceae","Hymenaea rubriflora Ducke","Hymenaea rubriflora Ducke",78713,"Fabaceae","Hymenaea rubriflora Ducke",78713,"Jatob√°-PORTUGUES-Brasil/Tamarindo-PORTUGUES-Algumas regi√µes do NE","LFB","name ok","","Hymenaea rubriflora","NATIVA","Endemica/Mata Atl√¢ntica","BR-BA-BR-AL-BR-ES-BR-SE-BR-PE-BR-PB","Arbusto-√Årvore","Restinga","Terr√≠cola",99,838314.784325658,59,51,"                  3.5                             ","","","",4,"¡REA DE PROTE«√O AMBIENTAL BARRA DO RIO MAMANGUAPE,RESERVA BIOL”GICA GUARIBAS"
"304","Fabaceae","Hymenaea velutina Ducke","Hymenaea velutina Ducke",78717,"Fabaceae","Hymenaea velutina Ducke",78717,NA,"LFB","name ok","","Hymenaea velutina","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-PI-BR-MA-BR-CE-BR-BA-BR-AL","Arbusto-√Årvore","Caatinga (stricto sensu)-Cerrado (lato sensu)","Terr√≠cola",90,972596.95677316,65,55,"                                               ","","","",14,"¡REA DE PROTE«√O AMBIENTAL CHAPADA DO ARARIPE,PARQUE NACIONAL SERRA DAS CONFUS’ES,¡REA DE PROTE«√O AMBIENTAL SERRA DA IBIAPABA"
"305","Aquifoliaceae","Ilex conocarpa Reissek","Ilex conocarpa Reissek",4888,"Aquifoliaceae","Ilex conocarpa Reissek",4888,NA,"LFB","name ok","","Ilex conocarpa","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-MG-BR-PE-BR-BA-BR-GO-BR-DF","Arbusto-√Årvore","Campo rupestre-Cerrado (lato sensu)","Terr√≠cola",99,1506704.7886459,63,52,"                                               ","","use","http://tropical.theferns.info/viewtropical.php?id=Ilex+conocarpa",23,"PARQUE NACIONAL DA SERRA DA CANASTRA,¡REA DE PROTE«√O AMBIENTAL MORRO DA PEDREIRA,RESERVA BIOL”GICA DA MATA ESCURA,¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA,PARQUE ESTADUAL BIRIBIRI,PARQUE ESTADUAL RIO PRETO,¡REA DE PROTE«√O AMBIENTAL DO PLANALTO CENTRAL"
"306","Aquifoliaceae","Ilex integerrima Reissek","Ilex integerrima (Vell.) Reissek",4895,"Aquifoliaceae","Ilex integerrima (Vell.) Reissek",4895,"Mange da Serra-PORTUGUES-Rio de Janeiro","LFB","name ok","","Ilex integerrima","NATIVA","Endemica/Mata Atl√¢ntica","BR-SP-BR-RJ-BR-ES-BR-SC-BR-PR-BR-BA","√Årvore","Floresta Ombr√≥fila (= Floresta Pluvial)-Restinga","Terr√≠cola",62,2307670.6409974,47,43,"          1        3.5                             ","","","",19,"¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,¡REA DE PROTE«√O AMBIENTAL ESTADUAL DE GUARATUBA,PARQUE NACIONAL DA SERRA DOS ORG√OS,PARQUE ESTADUAL DA SERRA DO MAR,¡REA DE PROTE«√O AMBIENTAL POUSO ALTO,¡REA DE PROTE«√O AMBIENTAL ESTADUAL DA SERRA DA ESPERAN«A,¡REA DE PROTE«√O AMBIENTAL DE GUARAQUE«ABA,¡REA DE PROTE«√O AMBIENTAL MARIMBUS / IRAQUARA,¡REA DE PROTE«√O AMBIENTAL DE CANAN…IA-IGUAP…-PERUÕBE,¡REA DE PROTE«√O AMBIENTAL BAÕA DE CAMAMU,PARQUE NACIONAL DA TIJUCA"
"307","Aquifoliaceae","Ilex microdonta Reissek","Ilex microdonta Reissek",4900,"Aquifoliaceae","Ilex microdonta Reissek",4900,NA,"LFB","name ok","","Ilex microdonta","NATIVA","Endemica/Mata Atl√¢ntica","BR-SP-BR-MG-BR-SC-BR-RS-BR-PR","Arbusto-√Årvore","Floresta Ombr√≥fila (= Floresta Pluvial)-Floresta Ombr√≥fila Mista","Terr√≠cola",129,1275136.62270744,81,65,"          1     1.6                                ","","","",22,"¡REA DE PROTE«√O AMBIENTAL ESTADUAL DE GUARATUBA,¡REA DE PROTE«√O AMBIENTAL SERRA DA MANTIQUEIRA,PARQUE ESTADUAL DE CAMPOS DO JORD√O,¡REA DE PROTE«√O AMBIENTAL DE GUARAQUE«ABA,PARQUE NACIONAL DA SERRA DO ITAJAÕ,PARQUE NACIONAL DE S√O JOAQUIM,PARQUE NACIONAL DA SERRA GERAL,¡REA DE PROTE«√O AMBIENTAL FERN√O DIAS,PARQUE ESTADUAL DA SERRA DO MAR,¡REA DE PROTE«√O AMBIENTAL DE CANAN…IA-IGUAP…-PERUÕBE"
"308","Aquifoliaceae","Ilex psammophila Mart. ex Reissek","Ilex psammophila Mart. ex Reissek",4905,"Aquifoliaceae","Ilex psammophila Mart. ex Reissek",4905,NA,"LFB","name ok","","Ilex psammophila","NATIVA","Endemica/Mata Atl√¢ntica","BR-ES-BR-BA","Arbusto-√Årvore","Restinga","Terr√≠cola",77,2314510.97912182,49,38,"                  3.5                             ","","","",24,"RESERVA BIOLOGICA DE PEDRA TALHADA,¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA,¡REA DE PROTE«√O AMBIENTAL PONTA DA BALEIA / ABROLHOS,¡REA DE PROTE«√O AMBIENTAL SERRA DO BARBADO,¡REA DE PROTE«√O AMBIENTAL BAÕA DE CAMAMU,RESERVA BIOL”GICA DE UNA,¡REA DE PROTE«√O AMBIENTAL COSTA DE ITACAR…/ SERRA GRANDE,¡REA DE PROTE«√O AMBIENTAL SANTO ANT‘NIO"
"309","Aquifoliaceae","Ilex pseudobuxus Reissek","Ilex pseudobuxus Reissek",4906,"Aquifoliaceae","Ilex pseudobuxus Reissek",4906,NA,"LFB","name ok","","Ilex pseudobuxus","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-SP-BR-RJ-BR-ES-BR-SC-BR-RS-BR-PR-BR-BA","Arbusto-√Årvore","Campo rupestre-Floresta Ombr√≥fila (= Floresta Pluvial)-Restinga","Terr√≠cola",91,1741907.39797494,62,57,"          1        3.5                             ","","use","http://tropical.theferns.info/viewtropical.php?id=Ilex+pseudobuxus",23,"PARQUE ESTADUAL DE CAMPOS DO JORD√O,PARQUE ESTADUAL DA ILHA DO MEL,¡REA DE PROTE«√O AMBIENTAL DE GUARAQUE«ABA,PARQUE ESTADUAL  DA ILHA DO CARDOSO,¡REA DE PROTE«√O AMBIENTAL DE CANAN…IA-IGUAP…-PERUÕBE,PARQUE ESTADUAL DA SERRA DO MAR,¡REA DE PROTE«√O AMBIENTAL SERRA DO BARBADO,PARQUE ESTADUAL GR√O MOGOL,PARQUE ESTADUAL BIRIBIRI,¡REA DE PROTE«√O AMBIENTAL ESTADUAL DA ESCARPA DEVONIANA,PARQUE ESTADUAL DA SERRA DO TABULEIRO"
"310","Aquifoliaceae","Ilex taubertiana Loes.","Ilex taubertiana Loes.",4909,"Aquifoliaceae","Ilex taubertiana Loes.",4909,NA,"LFB","name ok","","Ilex taubertiana","NATIVA","Endemica/Mata Atl√¢ntica","BR-SP-BR-RJ-BR-SC-BR-RS-BR-PR","√Årvore","Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",67,1019998.97736833,43,39,"          1                                     ","","","",22,"PARQUE ESTADUAL DE CAMPOS DO JORD√O,¡REA DE PROTE«√O AMBIENTAL SERRA DA MANTIQUEIRA,¡REA DE PROTE«√O AMBIENTAL ESTADUAL DA ESCARPA DEVONIANA,¡REA DE PROTE«√O AMBIENTAL ESTADUAL DE GUARATUBA,¡REA DE PROTE«√O AMBIENTAL DE GUARAQUE«ABA,PARQUE ESTADUAL DE CAMPINHOS,¡REA DE PROTE«√O AMBIENTAL FERN√O DIAS"
"311","Fabaceae","Inga barbata Benth.","Inga barbata Benth.",22985,"Fabaceae","Inga barbata Benth.",22985,"Ing√° cabeludo-PORTUGUES-RJ/Ing√° peludo-PORTUGUES-SP/Ing√°-PORTUGUES-MG","LFB","name ok","","Inga barbata","NATIVA","Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-PR","√Årvore","Campo rupestre-Floresta Estacional Semidecidual-Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",61,3128663.22500014,46,44,"      1.5    1                                     ","","","",17,"¡REA DE PROTE«√O AMBIENTAL DE MACA… DE CIMA,¡REA DE PROTE«√O AMBIENTAL SERRA DA MANTIQUEIRA,PARQUE ESTADUAL TURÕSTICO DO ALTO DO RIBEIRA,PARQUE ESTADUAL DA SERRA DO MAR,PARQUE ESTADUAL DO ITACOLOMI,PARQUE NACIONAL DA SERRA DO DIVISOR,PARQUE NACIONAL DA SERRA DOS ORG√OS,¡REA DE PROTE«√O AMBIENTAL DE PETR”POLIS"
"312","Fabaceae","Inga sessilis Mart.","Inga sessilis (Vell.) Mart.",83263,"Fabaceae","Inga sessilis (Vell.) Mart.",83263,"ing√° ferradura-PORTUGUES-Sudeste/ing√° macaco-PORTUGUES-Sudeste","LFB","name ok","","Inga sessilis","NATIVA","Endemica/Amaz√¥nia-Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-ES-BR-SC-BR-RS-BR-PR-BR-BA-BR-PA-BR-SP-BR-RJ-BR-MG","√Årvore","√Årea Antr√≥pica-Campo rupestre-Cerrado (lato sensu)-Floresta Estacional Semidecidual-Floresta Ombr√≥fila (= Floresta Pluvial)-Floresta Ombr√≥fila Mista","Terr√≠cola",302,2473953.92243334,230,196,"      1.5    1     1.6                                ","","use","http://tropical.theferns.info/viewtropical.php?id=Inga+sessilis",79,"¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO DOS FRADES,PARQUE NACIONAL DA SERRA DA BOCAINA,PARQUE NACIONAL DA SERRA DO ITAJAÕ,PARQUE ESTADUAL DA SERRA DO MAR,RESERVA BIOL”GICA DO TINGU¡,¡REA DE PROTE«√O AMBIENTAL DE MACA… DE CIMA,¡REA DE PROTE«√O AMBIENTAL SERRA DA MANTIQUEIRA,¡REA DE PROTE«√O AMBIENTAL ESTADUAL DE GUARATUBA,PARQUE NACIONAL DO SUPERAGUI,PARQUE ESTADUAL SERRA DO BRIGADEIRO,¡REA DE PROTE«√O AMBIENTAL DE CANAN…IA-IGUAP…-PERUÕBE,PARQUE ESTADUAL CARLOS BOTELHO,PARQUE NACIONAL DE CAPARAO,PARQUE ESTADUAL DO ITACOLOMI,PARQUE NACIONAL DE S√O JOAQUIM,PARQUE ESTADUAL TURÕSTICO DO ALTO DO RIBEIRA,PARQUE ESTADUAL DO JARAGU¡,¡REA DE PROTE«√O AMBIENTAL ILHAS E V¡RZEAS DO RIO PARAN¡,PARQUE NACIONAL DA SERRA DOS ORG√OS,¡REA DE PROTE«√O AMBIENTAL FERN√O DIAS,¡REA DE PROTE«√O AMBIENTAL DE GUARAQUE«ABA,PARQUE ESTADUAL DE CAMPOS DO JORD√O,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,PARQUE NACIONAL DA TIJUCA"
"313","Fabaceae","Inga subnuda Salzm. ex Benth.","Inga subnuda Salzm. ex Benth.",18671,"Fabaceae","Inga subnuda Salzm. ex Benth.",18671,NA,"LFB","name ok","","Inga subnuda","NATIVA","Endemica/Mata Atl√¢ntica","BR-PR-BR-SC-BR-ES-BR-MG-BR-SP-BR-RJ-BR-PE-BR-BA","√Årvore","√Årea Antr√≥pica-Floresta Estacional Semidecidual-Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",212,2392163.82249388,148,128,"      1.5    1                                     ","","","",49,"¡REA DE PROTE«√O AMBIENTAL BAÕA DE CAMAMU,RESERVA BIOLOGICA DE PEDRA TALHADA,¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA,¡REA DE PROTE«√O AMBIENTAL BAÕA DE TODOS OS SANTOS,RESERVA BIOL”GICA DE UNA,RESERVA BIOL”GICA DE SOORETAMA,¡REA DE PROTE«√O AMBIENTAL PONTA DA BALEIA / ABROLHOS,¡REA DE PROTE«√O AMBIENTAL MORRO DA PEDREIRA,¡REA DE PROTE«√O AMBIENTAL CONCEI«√O DA BARRA,¡REA DE RELEVANTE INTERESSE ECOL”GICO SERRA DO OROB”,FLORESTA NACIONAL DE CONTENDAS DO SINCOR¡,¡REA DE PROTE«√O AMBIENTAL BARRA DO RIO MAMANGUAPE,¡REA DE PROTE«√O AMBIENTAL DO PICO DO GOIAPABA-A«U,PARQUE NACIONAL DO MONTE PASCOAL,¡REA DE PROTE«√O AMBIENTAL COSTA DE ITACAR…/ SERRA GRANDE,¡REA DE PROTE«√O AMBIENTAL CAMINHOS ECOL”GICOS DA BOA ESPERAN«A,PARQUE NACIONAL DO DESCOBRIMENTO"
"314","Fabaceae","Inga tenuis Mart.","Inga tenuis (Vell.) Mart.",18675,"Fabaceae","Inga tenuis (Vell.) Mart.",18675,NA,"LFB","name ok","","Inga tenuis","NATIVA","Endemica/Mata Atl√¢ntica","BR-RJ-BR-ES-BR-BA","√Årvore","Floresta Ciliar ou Galeria-Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",108,2133020.34845139,71,56,"1.6          1                                     ","","","",17,"¡REA DE PROTE«√O AMBIENTAL SANTO ANT‘NIO,RESERVA BIOL”GICA DE UNA,PARQUE NACIONAL DE CAPARAO,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA,¡REA DE PROTE«√O AMBIENTAL SERRA DA MANTIQUEIRA,RESERVA BIOL”GICA AUGUSTO RUSCHI,RESERVA BIOL”GICA DO TINGU¡,¡REA DE PROTE«√O AMBIENTAL DE PETR”POLIS"
"315","Fabaceae","Inga vulpina Mart. ex Benth.","Inga vulpina Mart. ex Benth.",18683,"Fabaceae","Inga vulpina Mart. ex Benth.",18683,"ing√° bugiu-PORTUGUES-Santa Catarina/ing√° banana-PORTUGUES-Minas Gerais","LFB","name ok","","Inga vulpina","NATIVA","Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-PR-BR-BA","√Årvore","√Årea Antr√≥pica-Campo rupestre-Cerrado (lato sensu)-Floresta Ciliar ou Galeria-Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",63,2059180.06988297,54,47,"1.6          1                                     ","","use","http://tropical.theferns.info/viewtropical.php?id=Inga+vulpina",15,"¡REA DE PROTE«√O AMBIENTAL CACHOEIRA DAS ANDORINHAS,PARQUE ESTADUAL SERRA DO BRIGADEIRO,PARQUE ESTADUAL DA SERRA DO MAR,¡REA DE PROTE«√O AMBIENTAL MORRO DA PEDREIRA,¡REA DE PROTE«√O AMBIENTAL MARIMBUS / IRAQUARA,¡REA DE PROTE«√O AMBIENTAL ¡GUAS VERTENTES"
"316","Rubiaceae","Ixora gardneriana Benth.","Ixora gardneriana Benth.",14080,"Rubiaceae","Ixora gardneriana Benth.",14080,NA,"LFB","name ok","","Ixora gardneriana","NATIVA","Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-PR","Arbusto","Floresta Estacional Perenif√≥lia-Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",71,2627642.41815111,49,43,"     1.5     1                                     ","","use","http://tropical.theferns.info/viewtropical.php?id=Ixora+gardneriana",12,"PARQUE NACIONAL DA TIJUCA,¡REA DE PROTE«√O AMBIENTAL DA SERRA DA ARATANHA,¡REA DE PROTE«√O AMBIENTAL SERRA DA IBIAPABA,PARQUE ESTADUAL CARLOS BOTELHO,PARQUE NACIONAL DA SERRA DOS ORG√OS,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,RESERVA BIOL”GICA AUGUSTO RUSCHI,PARQUE ESTADUAL DO CANT„O,PARQUE NACIONAL DE UBAJARA"
